sent_id,text,opinions/0/Target/0/0,opinions/0/Target/1/0,opinions/0/Polar_expression/0/0,opinions/0/Polar_expression/1/0,opinions/0/Polarity,opinions/0/Intensity,opinions/0/Source/0/0,opinions/0/Source/1/0,opinions/1/Polar_expression/0/0,opinions/1/Polar_expression/1/0,opinions/1/Polarity,opinions/1/Intensity,opinions/1/Target/0/0,opinions/1/Target/1/0,opinions/2/Target/0/0,opinions/2/Target/1/0,opinions/2/Polar_expression/0/0,opinions/2/Polar_expression/1/0,opinions/2/Polarity,opinions/2/Intensity,opinions/1/Source/0/0,opinions/1/Source/1/0,opinions/2/Source/0/0,opinions/2/Source/1/0,opinions/3/Source/0/0,opinions/3/Source/1/0,opinions/3/Target/0/0,opinions/3/Target/1/0,opinions/3/Polar_expression/0/0,opinions/3/Polar_expression/1/0,opinions/3/Polarity,opinions/3/Intensity,opinions/4/Target/0/0,opinions/4/Target/1/0,opinions/4/Polar_expression/0/0,opinions/4/Polar_expression/1/0,opinions/4/Polarity,opinions/4/Intensity,opinions/5/Source/0/0,opinions/5/Source/1/0,opinions/5/Target/0/0,opinions/5/Target/1/0,opinions/5/Polar_expression/0/0,opinions/5/Polar_expression/1/0,opinions/5/Polarity,opinions/5/Intensity,opinions/4/Source/0/0,opinions/4/Source/1/0,opinions/6/Source/0/0,opinions/6/Source/1/0,opinions/6/Target/0/0,opinions/6/Target/1/0,opinions/6/Polar_expression/0/0,opinions/6/Polar_expression/1/0,opinions/6/Polarity,opinions/6/Intensity,opinions/7/Source/0/0,opinions/7/Source/1/0,opinions/7/Target/0/0,opinions/7/Target/1/0,opinions/7/Polar_expression/0/0,opinions/7/Polar_expression/1/0,opinions/7/Polarity,opinions/7/Intensity,opinions/8/Source/0/0,opinions/8/Source/1/0,opinions/8/Target/0/0,opinions/8/Target/1/0,opinions/8/Polar_expression/0/0,opinions/8/Polar_expression/1/0,opinions/8/Polarity,opinions/8/Intensity,opinions/9/Source/0/0,opinions/9/Source/1/0,opinions/9/Target/0/0,opinions/9/Target/1/0,opinions/9/Polar_expression/0/0,opinions/9/Polar_expression/1/0,opinions/9/Polarity,opinions/9/Intensity,opinions/10/Target/0/0,opinions/10/Target/1/0,opinions/10/Polar_expression/0/0,opinions/10/Polar_expression/1/0,opinions/10/Polarity,opinions/10/Intensity,opinions/11/Target/0/0,opinions/11/Target/1/0,opinions/11/Polar_expression/0/0,opinions/11/Polar_expression/1/0,opinions/11/Polarity,opinions/11/Intensity,opinions/12/Target/0/0,opinions/12/Target/1/0,opinions/12/Polar_expression/0/0,opinions/12/Polar_expression/1/0,opinions/12/Polarity,opinions/12/Intensity,opinions/13/Target/0/0,opinions/13/Target/1/0,opinions/13/Polar_expression/0/0,opinions/13/Polar_expression/1/0,opinions/13/Polarity,opinions/13/Intensity,opinions/14/Target/0/0,opinions/14/Target/1/0,opinions/14/Polar_expression/0/0,opinions/14/Polar_expression/1/0,opinions/14/Polarity,opinions/14/Intensity,opinions/15/Target/0/0,opinions/15/Target/1/0,opinions/15/Polar_expression/0/0,opinions/15/Polar_expression/1/0,opinions/15/Polarity,opinions/15/Intensity,opinions/16/Target/0/0,opinions/16/Target/1/0,opinions/16/Polar_expression/0/0,opinions/16/Polar_expression/1/0,opinions/16/Polarity,opinions/16/Intensity
../opener/en/kaf/hotel/english00087_7e37d7718b8ccf612d92fb00430ce8d4-4,There are 5 restaurants and they are all very good .,5 restaurants,10:23,There are,0:9,Positive,Standard,,,very good,41:50,Positive,Strong,they,28:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00087_7e37d7718b8ccf612d92fb00430ce8d4-5,Food was always hot too .,Food,0:4,hot,16:19,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00087_7e37d7718b8ccf612d92fb00430ce8d4-6,Neither of us suffered with delly belly !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00087_7e37d7718b8ccf612d92fb00430ce8d4-7,Staff were friendly and helpful .,Staff,0:5,friendly,11:19,Positive,Standard,,,helpful,24:31,Positive,Standard,Staff,0:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00087_7e37d7718b8ccf612d92fb00430ce8d4-8,The beach was always busy and had to get there early to get a sunbed .,to get a sunbed,53:68,had to get early,30:52,Negative,Standard,,,always busy,14:25,Negative,Standard,The beach,0:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00087_7e37d7718b8ccf612d92fb00430ce8d4-9,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00087_7e37d7718b8ccf612d92fb00430ce8d4-10,I had massages in the health Club that is near the gym .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00087_7e37d7718b8ccf612d92fb00430ce8d4-11,I would advise to have treatments at the hotel health Club as this is better and more professional .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00087_7e37d7718b8ccf612d92fb00430ce8d4-12,We did a few diving trips and a trip to Mahmya Island .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00104_947bd677207447b46cf3fb52fec458f6-1,Go for Steigenberger Frankfurtter Hof !,Steigenberger Frankfurtter Hof,7:37,Go,0:2,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00104_947bd677207447b46cf3fb52fec458f6-2,The Steigenberger Frankfurtter Hof is a great place to stay in Frankfurt .,place,46:51,great,40:45,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00104_947bd677207447b46cf3fb52fec458f6-3,Location is absolutely top · going shopping or doing business .,Location,0:8,absolutely top,12:26,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00104_947bd677207447b46cf3fb52fec458f6-4,"The service is really top of the line , and rooms are renovated in a very classy , but modern style .",The service,0:11,really top of the line,15:37,Positive,Strong,,,renovated,54:63,Positive,Standard,rooms,44:49,style,94:99,very classy,69:80,Positive,Strong,,,,,,,style,94:99,modern,87:93,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00104_947bd677207447b46cf3fb52fec458f6-5,I would rank this one among the top five of visits · ever !,this one,13:21,rank among the top five of visits ever !,8:59,Positive,Strong,I,0:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00024_1b0ecaba814a19d19f168dd40cf3e453-1,A good choice,choice,7:13,good,2:6,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00024_1b0ecaba814a19d19f168dd40cf3e453-2,Stayed at the Ritz · Carlton South Beach due to a conference and the experience was excellent .,the experience,65:79,excellent,84:93,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00024_1b0ecaba814a19d19f168dd40cf3e453-3,"Friendly staff , great room , good breakfast , pool and gym .",,,gym,56:59,Positive,Standard,,,great,17:22,Positive,Strong,room,23:27,,,pool,47:51,Positive,Standard,,,,,,,breakfast,35:44,good,30:34,Positive,Standard,staff,9:14,Friendly,0:8,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00024_1b0ecaba814a19d19f168dd40cf3e453-4,A good choice for those who enjoy comfort and luxury .,choice,7:13,enjoy,28:33,Positive,Standard,,,luxury,46:52,Positive,Standard,choice,7:13,choice,7:13,comfort,34:41,Positive,Standard,,,,,,,choice,7:13,good,2:6,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-1,Wonderful time,time,10:14,Wonderful,0:9,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-2,We were traveling with our friend · 4 couples .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-3,"Had a very good time , nothing to complain except disco music needs to be adjusted , when we went to disco there was just our group no more people and we ask DJ to play some music from 80 · 90th and he plays only Bob Marley and some other music which is imposible to dance .",time,16:20,very good,6:15,Positive,Strong,,,nothing to complain,23:42,Positive,Standard,disco music,50:61,disco music,50:61,needs to be adjusted,62:82,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-4,"We noticed that Disco was always empty , so change the music or DJ .",Disco,16:21,always empty,26:38,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-5,"Liked a lot the dancers , but when guests entertain guest with stupid dansing and running around to take shoes and pants from the audience is stupid and borring .",the dancers,12:23,Liked a lot,0:11,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-6,Maybe some people like this .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-7,"Rooms , food wonderful .",Rooms,0:5,wonderful,13:22,Positive,Strong,,,wonderful,13:22,Positive,Strong,food,8:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-8,"Beaches ( 3 ) are small and have rocks ( we had the water shoes ) , if you come early at the beach don 't expect towels until 8.30 · 9.00 am .",Beaches,0:7,have rocks,28:38,Negative,Standard,,,small,18:23,Negative,Standard,Beaches,0:7,towels,113:119,don 't expect until 8.30 · 9.00 am,99:140,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-9,Overal resort is good .,resort,7:13,good,17:21,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00040_368f6bf698934667a786dbf0e5d61c89-10,I would go back but bring my own music for disco : ),my own music,26:38,bring,20:25,Negative,Standard,I,0:1,would go back,2:15,Positive,Standard,my own music,26:38,,,,,,,I,0:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00085_7d628a96745874778b8273c859ca3707-1,Dorint hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00085_7d628a96745874778b8273c859ca3707-2,"Will defiantly return to this hotel , staff where lovely , the lobby was welcoming hotel was in great condition and the rooms very comfortable , Köln city centre is only a short scenic walk from room",hotel,83:88,in great condition,93:111,Positive,Strong,,,only a short scenic walk,165:189,Positive,Standard,Köln city centre,145:161,the rooms,116:125,very comfortable,126:142,Positive,Strong,,,,,,,this hotel,25:35,Will defiantly return,0:21,Positive,Standard,staff,38:43,lovely,50:56,Positive,Strong,,,the lobby,59:68,welcoming,73:82,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00122_8a161fc91bbf33a2c4c43998bf15d58f-1,Poor Service Poor Hotel,Hotel,18:23,Poor,13:17,Negative,Standard,,,Poor,0:4,Negative,Standard,Service,5:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00122_8a161fc91bbf33a2c4c43998bf15d58f-2,"This can not be a 4 stars hotel , bad facility and the service is a disaster .",facility,38:46,bad,34:37,Negative,Standard,,,disaster,68:76,Negative,Standard,the service,51:62,This,0:4,can not be a 4 stars hotel,5:31,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00122_8a161fc91bbf33a2c4c43998bf15d58f-3,"An old country house locates in the middle of nowhere , facilities are old , heaters are not warm at night , doors can only be locked using keys , walls are not sound proof that allow u to hear everything , breakfast costs 30 euro per person : awful & amp ; with little choices .",doors,109:114,can only be locked using keys,115:144,Negative,Standard,,,not sound proof,157:172,Negative,Standard,walls,147:152,heaters,77:84,not warm at night,89:106,Negative,Standard,,,,,,,facilities,56:66,old,71:74,Negative,Standard,breakfast,207:216,awful,244:249,Negative,Strong,,,breakfast,207:216,costs 30 euro per person,217:241,Negative,Standard,,,,,breakfast,207:216,with little choices,258:277,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00122_8a161fc91bbf33a2c4c43998bf15d58f-4,"The receptionists are rude and not even close to trying to help .... After checkouts when i walk out of the hotel this morning , the blonde duty manager was literally putting her butt on the reception desk with one foot on the chair and talking bloody loud on her mobile .... this can not be a 4 · star hotel .",The receptionists,0:17,not even close to trying to help,31:63,Negative,Standard,,,rude,22:26,Negative,Standard,The receptionists,0:17,this,276:280,can not be a 4 · star hotel,281:308,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00126_bd6a176ce76da481db93bf33529ba472-1,Missed a flight in Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00126_bd6a176ce76da481db93bf33529ba472-2,It was a great stay and all of my travel stress was gone before I left ! The breakfast was one of a kind .,stay,15:19,great,9:14,Positive,Strong,,,one of a kind,91:104,Positive,Standard,The breakfast,73:86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00126_bd6a176ce76da481db93bf33529ba472-3,"Afterwards I relaxed in the Pool / Spa with sauna , steam bath and massage and tanning .",tanning,79:86,with sauna,39:49,Positive,Standard,,,with sauna,39:49,Positive,Standard,massage,67:74,steam bath,52:62,with sauna,39:49,Positive,Standard,,,,,,,the Pool / Spa,24:38,with sauna,39:49,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00126_bd6a176ce76da481db93bf33529ba472-4,Worked out in the gym for an hour with great views of the area and the airport .,the gym,14:21,with great views,34:50,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00126_bd6a176ce76da481db93bf33529ba472-5,The only downside was too few business centers and one was closed .,business centers,30:46,too few,22:29,Negative,Standard,,,closed,59:65,Negative,Standard,one,51:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00145_a48ddc31975172ca7a8a75bd936d4dd2-1,Nice hotel in a very good location,location,26:34,very good,16:25,Positive,Strong,,,Nice,0:4,Positive,Standard,hotel,5:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00145_a48ddc31975172ca7a8a75bd936d4dd2-2,We have stayed in this hotel with my boyfriend during our trip to Bilbao .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00145_a48ddc31975172ca7a8a75bd936d4dd2-3,"The room was quite tiny and with only one window going into the yard , so not much light during the daytime .",The room,0:8,not much light,74:88,Negative,Standard,,,with only one window,28:48,Negative,Standard,The room,0:8,The room,0:8,quite tiny,13:23,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00145_a48ddc31975172ca7a8a75bd936d4dd2-4,But very silent at night .,The room,0:8,very silent,4:15,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00145_a48ddc31975172ca7a8a75bd936d4dd2-5,"The bed was big and really comfortable and the whole room had everything essential · minibar , TV and a huge bathroom with a bathtube .",the whole room,43:57,had everything essential,58:82,Positive,Standard,,,big,12:15,Positive,Standard,The bed,0:7,The bed,0:7,really comfortable,20:38,Positive,Strong,,,,,,,bathroom,109:117,with a bathtube,118:133,Positive,Standard,bathroom,109:117,huge,104:108,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00145_a48ddc31975172ca7a8a75bd936d4dd2-6,The rooms were very clean and the staff really friendly .,The rooms,0:9,very clean,15:25,Positive,Strong,,,really friendly,40:55,Positive,Strong,the staff,30:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00145_a48ddc31975172ca7a8a75bd936d4dd2-7,One should of course mention the location · it is Top !,it,44:46,Top !,50:55,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00145_a48ddc31975172ca7a8a75bd936d4dd2-8,Close to all the interesting points in Bilbao and still a little bit off the loud tourist track .,,,a little bit off the loud tourist track,56:95,Positive,Standard,,,Close to all the interesting points in Bilbao,0:45,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_413c7a16899dcf5c56e6cf1a6dafe78d-1,"Nice hotel , excellent cuisine",hotel,5:10,Nice,0:4,Positive,Standard,,,excellent,13:22,Positive,Strong,cuisine,23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_413c7a16899dcf5c56e6cf1a6dafe78d-2,Nice and clean hotel .,hotel,15:20,clean,9:14,Positive,Standard,,,Nice,0:4,Positive,Standard,hotel,15:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_413c7a16899dcf5c56e6cf1a6dafe78d-3,First day when we arrived the toilet wasnt clean .,the toilet,26:36,wasnt clean,37:48,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_413c7a16899dcf5c56e6cf1a6dafe78d-4,Second day was toilet cleaned and rest of our stay we had no problem with this .,toilet,15:21,was cleaned,11:29,Positive,Standard,we,51:53,had no problem with this,54:78,Positive,Standard,toilet,15:21,,,,,,,we,51:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_413c7a16899dcf5c56e6cf1a6dafe78d-5,"Breakfast is very good , dinner is excellent .",Breakfast,0:9,very good,13:22,Positive,Strong,,,excellent,35:44,Positive,Strong,dinner,25:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_413c7a16899dcf5c56e6cf1a6dafe78d-6,"We stayed six night in this hotel , and we were very safisfied .",,,very safisfied,48:62,Positive,Strong,we,40:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_413c7a16899dcf5c56e6cf1a6dafe78d-7,We really enjoyed our stay .,our stay,18:26,really enjoyed,3:17,Positive,Strong,We,0:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00001_0123ff23e0d0dc0177f9b71a1928b674-1,Hotel full of Russians and children,Hotel,0:5,full of Russians and children,6:35,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
